   dentity  pressure  energy
   0.820000E+00   0.297851E+03   0.949050E+03
   0.830000E+00   0.305597E+03   0.964332E+03
   0.840000E+00   0.313427E+03   0.979675E+03
   0.850000E+00   0.321377E+03   0.995304E+03
   0.860000E+00   0.329370E+03   0.101082E+04
   0.870000E+00   0.337490E+03   0.102657E+04
   0.880000E+00   0.345693E+03   0.104236E+04
   0.890000E+00   0.353954E+03   0.105824E+04
   0.900000E+00   0.362357E+03   0.107433E+04
   0.910000E+00   0.370794E+03   0.109028E+04
   0.920000E+00   0.379321E+03   0.110645E+04
   0.930000E+00   0.387993E+03   0.112280E+04
   0.940000E+00   0.396696E+03   0.113909E+04
   0.950000E+00   0.405519E+03   0.115552E+04
   0.960000E+00   0.414437E+03   0.117206E+04
   0.970000E+00   0.423414E+03   0.118881E+04
   0.980000E+00   0.432300E+03   0.120541E+04
   0.990000E+00   0.441334E+03   0.122234E+04
   0.100000E+01   0.450399E+03   0.123909E+04
   0.101000E+01   0.459499E+03   0.125603E+04
   0.102000E+01   0.468761E+03   0.127316E+04
   0.103000E+01   0.478022E+03   0.129028E+04
   0.104000E+01   0.487465E+03   0.130771E+04
   0.105000E+01   0.496923E+03   0.132513E+04
   0.106000E+01   0.506476E+03   0.134256E+04
   0.107000E+01   0.516050E+03   0.135991E+04
   0.108000E+01   0.525811E+03   0.137762E+04
   0.109000E+01   0.535581E+03   0.139525E+04
   0.110000E+01   0.545454E+03   0.141310E+04
   0.111000E+01   0.555409E+03   0.143096E+04
   0.112000E+01   0.565527E+03   0.144907E+04
   0.113000E+01   0.575571E+03   0.146698E+04
   0.114000E+01   0.585813E+03   0.148523E+04
