  density  pressure  energy
   0.670000E+00   0.103431E+03   0.713485E+03
   0.680000E+00   0.106576E+03   0.725691E+03
   0.690000E+00   0.109752E+03   0.737984E+03
   0.700000E+00   0.113005E+03   0.750459E+03
   0.710000E+00   0.116286E+03   0.762838E+03
   0.720000E+00   0.119592E+03   0.775172E+03
   0.730000E+00   0.122945E+03   0.787571E+03
   0.740000E+00   0.126365E+03   0.800127E+03
   0.750000E+00   0.129822E+03   0.812664E+03
   0.760000E+00   0.133320E+03   0.825337E+03
   0.770000E+00   0.136846E+03   0.837919E+03
   0.780000E+00   0.140439E+03   0.850675E+03
   0.790000E+00   0.144062E+03   0.863485E+03
   0.800000E+00   0.147708E+03   0.876241E+03
   0.810000E+00   0.151409E+03   0.889125E+03
   0.820000E+00   0.155141E+03   0.902009E+03
   0.830000E+00   0.158868E+03   0.914836E+03
   0.840000E+00   0.162621E+03   0.927797E+03
   0.850000E+00   0.166344E+03   0.940732E+03
   0.860000E+00   0.170096E+03   0.953981E+03
   0.870000E+00   0.173779E+03   0.966919E+03
   0.880000E+00   0.177517E+03   0.980023E+03
   0.890000E+00   0.181317E+03   0.993367E+03
   0.900000E+00   0.185123E+03   0.100663E+04
   0.910000E+00   0.188888E+03   0.101979E+04
   0.920000E+00   0.192712E+03   0.103305E+04
   0.930000E+00   0.196624E+03   0.104669E+04
   0.940000E+00   0.200438E+03   0.105985E+04
   0.950000E+00   0.204368E+03   0.107336E+04
   0.960000E+00   0.208273E+03   0.108673E+04
   0.970000E+00   0.212258E+03   0.110024E+04
   0.980000E+00   0.216267E+03   0.111385E+04
   0.990000E+00   0.220305E+03   0.112753E+04
   0.100000E+01   0.224389E+03   0.114133E+04
   0.101000E+01   0.228488E+03   0.115520E+04
   0.102000E+01   0.232592E+03   0.116870E+04
   0.103000E+01   0.236689E+03   0.118230E+04
   0.104000E+01   0.240924E+03   0.119636E+04
   0.105000E+01   0.245180E+03   0.121031E+04
   0.106000E+01   0.249321E+03   0.122391E+04
   0.107000E+01   0.253685E+03   0.123822E+04
   0.108000E+01   0.257836E+03   0.125173E+04
   0.109000E+01   0.262188E+03   0.126580E+04
   0.110000E+01   0.266530E+03   0.127974E+04
   0.111000E+01   0.271046E+03   0.129434E+04
   0.112000E+01   0.275311E+03   0.130811E+04
   0.113000E+01   0.279875E+03   0.132269E+04
   0.114000E+01   0.284266E+03   0.133659E+04
   0.115000E+01   0.288854E+03   0.135117E+04
   0.116000E+01   0.293210E+03   0.136494E+04
   0.117000E+01   0.297773E+03   0.137929E+04
   0.118000E+01   0.302343E+03   0.139378E+04
   0.119000E+01   0.306821E+03   0.140852E+04
   0.120000E+01   0.311216E+03   0.142290E+04
