  density  pressure  energy
   0.625000E+00   0.143244E+03   0.703661E+03
   0.630000E+00   0.144874E+03   0.710449E+03
   0.635000E+00   0.146547E+03   0.717259E+03
   0.640000E+00   0.148208E+03   0.724065E+03
   0.645000E+00   0.149871E+03   0.730880E+03
   0.650000E+00   0.151537E+03   0.737744E+03
   0.655000E+00   0.153212E+03   0.744595E+03
   0.660000E+00   0.154900E+03   0.751430E+03
   0.665000E+00   0.156573E+03   0.758323E+03
   0.670000E+00   0.158247E+03   0.765225E+03
   0.675000E+00   0.159931E+03   0.772126E+03
   0.680000E+00   0.161621E+03   0.779036E+03
   0.685000E+00   0.163317E+03   0.785971E+03
   0.690000E+00   0.165008E+03   0.792887E+03
   0.695000E+00   0.166661E+03   0.799882E+03
   0.700000E+00   0.168277E+03   0.806827E+03
   0.705000E+00   0.169880E+03   0.813824E+03
   0.710000E+00   0.171530E+03   0.820786E+03
   0.715000E+00   0.173113E+03   0.827810E+03
   0.720000E+00   0.174727E+03   0.834814E+03
   0.725000E+00   0.176329E+03   0.841852E+03
   0.730000E+00   0.177919E+03   0.848867E+03
   0.735000E+00   0.179529E+03   0.855906E+03
   0.740000E+00   0.181128E+03   0.862955E+03
   0.745000E+00   0.182733E+03   0.870058E+03
   0.750000E+00   0.184326E+03   0.877112E+03
   0.755000E+00   0.185925E+03   0.884173E+03
   0.760000E+00   0.187537E+03   0.891303E+03
   0.765000E+00   0.189132E+03   0.898396E+03
   0.770000E+00   0.190737E+03   0.905539E+03
   0.775000E+00   0.192324E+03   0.912667E+03
   0.780000E+00   0.193943E+03   0.919827E+03
   0.785000E+00   0.195544E+03   0.926967E+03
   0.790000E+00   0.197159E+03   0.934141E+03
   0.795000E+00   0.198803E+03   0.941306E+03
   0.800000E+00   0.200390E+03   0.948490E+03
   0.805000E+00   0.202053E+03   0.955701E+03
   0.810000E+00   0.203641E+03   0.962924E+03
   0.815000E+00   0.205287E+03   0.970098E+03
   0.820000E+00   0.206883E+03   0.977322E+03
   0.825000E+00   0.208517E+03   0.984554E+03
   0.830000E+00   0.210168E+03   0.991769E+03
   0.835000E+00   0.211825E+03   0.999071E+03
   0.840000E+00   0.213459E+03   0.100635E+04
   0.845000E+00   0.215092E+03   0.101358E+04
   0.850000E+00   0.216732E+03   0.102090E+04
   0.855000E+00   0.218369E+03   0.102813E+04
   0.860000E+00   0.219979E+03   0.103548E+04
   0.865000E+00   0.221644E+03   0.104279E+04
   0.870000E+00   0.223272E+03   0.105011E+04
   0.875000E+00   0.224914E+03   0.105747E+04
   0.880000E+00   0.226532E+03   0.106477E+04
   0.885000E+00   0.228144E+03   0.107215E+04
   0.890000E+00   0.229800E+03   0.107950E+04
   0.895000E+00   0.231420E+03   0.108688E+04
   0.900000E+00   0.233048E+03   0.109423E+04
   0.905000E+00   0.234687E+03   0.110163E+04
   0.910000E+00   0.236315E+03   0.110899E+04
   0.915000E+00   0.237951E+03   0.111645E+04
   0.920000E+00   0.239583E+03   0.112385E+04
   0.925000E+00   0.241196E+03   0.113127E+04
   0.930000E+00   0.242802E+03   0.113877E+04
   0.935000E+00   0.244396E+03   0.114616E+04
   0.940000E+00   0.245983E+03   0.115356E+04
   0.945000E+00   0.247617E+03   0.116110E+04
   0.950000E+00   0.249219E+03   0.116857E+04
   0.955000E+00   0.250804E+03   0.117601E+04
   0.960000E+00   0.252412E+03   0.118348E+04
   0.965000E+00   0.253997E+03   0.119104E+04
   0.970000E+00   0.255580E+03   0.119843E+04
   0.975000E+00   0.257225E+03   0.120593E+04
   0.980000E+00   0.258784E+03   0.121352E+04
   0.985000E+00   0.260448E+03   0.122108E+04
   0.990000E+00   0.262091E+03   0.122858E+04
   0.995000E+00   0.263716E+03   0.123614E+04
   0.100000E+01   0.265324E+03   0.124369E+04
   0.100500E+01   0.266867E+03   0.125125E+04
   0.101000E+01   0.268567E+03   0.125881E+04
   0.101500E+01   0.270181E+03   0.126636E+04
   0.102000E+01   0.271813E+03   0.127395E+04
   0.102500E+01   0.273398E+03   0.128162E+04
   0.103000E+01   0.275080E+03   0.128918E+04
   0.103500E+01   0.276738E+03   0.129680E+04
   0.104000E+01   0.278371E+03   0.130443E+04
   0.104500E+01   0.280051E+03   0.131198E+04
   0.105000E+01   0.281660E+03   0.131975E+04
   0.105500E+01   0.283365E+03   0.132730E+04
   0.106000E+01   0.284964E+03   0.133493E+04
   0.106500E+01   0.286620E+03   0.134263E+04
   0.107000E+01   0.288267E+03   0.135026E+04
   0.107500E+01   0.289931E+03   0.135800E+04
   0.108000E+01   0.291583E+03   0.136564E+04
   0.108500E+01   0.293228E+03   0.137328E+04
   0.109000E+01   0.294971E+03   0.138102E+04
   0.109500E+01   0.296564E+03   0.138872E+04
   0.110000E+01   0.298147E+03   0.139644E+04
   0.110500E+01   0.299962E+03   0.140422E+04
   0.111000E+01   0.301612E+03   0.141186E+04
   0.111500E+01   0.303284E+03   0.141968E+04
   0.112000E+01   0.305067E+03   0.142741E+04
   0.112500E+01   0.306576E+03   0.143516E+04
   0.113000E+01   0.308333E+03   0.144283E+04
   0.113500E+01   0.310041E+03   0.145066E+04
   0.114000E+01   0.311795E+03   0.145839E+04
   0.114500E+01   0.313413E+03   0.146619E+04
   0.115000E+01   0.315108E+03   0.147404E+04
   0.115500E+01   0.316915E+03   0.148181E+04
   0.116000E+01   0.318534E+03   0.148955E+04
   0.116500E+01   0.320200E+03   0.149752E+04
   0.117000E+01   0.321963E+03   0.150524E+04
   0.117500E+01   0.323576E+03   0.151315E+04
   0.118000E+01   0.325400E+03   0.152095E+04
   0.118500E+01   0.327075E+03   0.152873E+04
   0.119000E+01   0.328835E+03   0.153666E+04
   0.119500E+01   0.330602E+03   0.154455E+04
   0.120000E+01   0.332255E+03   0.155222E+04
