   density  pressure  energy
   0.128000E+01   0.295540E+03   0.166687E+04
   0.129000E+01   0.297926E+03   0.168219E+04
   0.130000E+01   0.300308E+03   0.169748E+04
   0.131000E+01   0.302729E+03   0.171302E+04
   0.132000E+01   0.305114E+03   0.172834E+04
   0.133000E+01   0.307514E+03   0.174376E+04
   0.134000E+01   0.309925E+03   0.175914E+04
   0.135000E+01   0.312317E+03   0.177460E+04
   0.136000E+01   0.314751E+03   0.179015E+04
   0.137000E+01   0.317178E+03   0.180554E+04
   0.138000E+01   0.319623E+03   0.182115E+04
   0.139000E+01   0.322054E+03   0.183664E+04
   0.140000E+01   0.324464E+03   0.185222E+04
