  density  pressure  energy
   0.625000E+00   0.146544E+03   0.707224E+03
   0.630000E+00   0.148262E+03   0.714052E+03
   0.635000E+00   0.149981E+03   0.720923E+03
   0.640000E+00   0.151698E+03   0.727799E+03
   0.645000E+00   0.153412E+03   0.734667E+03
   0.650000E+00   0.155130E+03   0.741556E+03
   0.655000E+00   0.156852E+03   0.748488E+03
   0.660000E+00   0.158567E+03   0.755391E+03
   0.665000E+00   0.160297E+03   0.762350E+03
   0.670000E+00   0.162007E+03   0.769296E+03
   0.675000E+00   0.163752E+03   0.776246E+03
   0.680000E+00   0.165461E+03   0.783216E+03
   0.685000E+00   0.167199E+03   0.790210E+03
   0.690000E+00   0.168925E+03   0.797202E+03
   0.695000E+00   0.170656E+03   0.804227E+03
   0.700000E+00   0.172398E+03   0.811239E+03
   0.705000E+00   0.174138E+03   0.818294E+03
   0.710000E+00   0.175873E+03   0.825323E+03
   0.715000E+00   0.177629E+03   0.832418E+03
   0.720000E+00   0.179369E+03   0.839469E+03
   0.725000E+00   0.181121E+03   0.846567E+03
   0.730000E+00   0.182873E+03   0.853673E+03
   0.735000E+00   0.184623E+03   0.860759E+03
   0.740000E+00   0.186389E+03   0.867886E+03
   0.745000E+00   0.188157E+03   0.875037E+03
   0.750000E+00   0.189910E+03   0.882160E+03
   0.755000E+00   0.191678E+03   0.889326E+03
   0.760000E+00   0.193436E+03   0.896519E+03
   0.765000E+00   0.195220E+03   0.903674E+03
   0.770000E+00   0.197001E+03   0.910895E+03
   0.775000E+00   0.198767E+03   0.918085E+03
   0.780000E+00   0.200562E+03   0.925308E+03
   0.785000E+00   0.202343E+03   0.932544E+03
   0.790000E+00   0.204152E+03   0.939780E+03
   0.795000E+00   0.205932E+03   0.947008E+03
   0.800000E+00   0.207721E+03   0.954279E+03
   0.805000E+00   0.209509E+03   0.961544E+03
   0.810000E+00   0.211304E+03   0.968851E+03
   0.815000E+00   0.213122E+03   0.976124E+03
   0.820000E+00   0.214934E+03   0.983447E+03
   0.825000E+00   0.216718E+03   0.990780E+03
   0.830000E+00   0.218470E+03   0.998082E+03
   0.835000E+00   0.220228E+03   0.100545E+04
   0.840000E+00   0.221931E+03   0.101282E+04
   0.845000E+00   0.223661E+03   0.102018E+04
   0.850000E+00   0.225390E+03   0.102754E+04
   0.855000E+00   0.227074E+03   0.103488E+04
   0.860000E+00   0.228793E+03   0.104233E+04
   0.865000E+00   0.230513E+03   0.104974E+04
   0.870000E+00   0.232219E+03   0.105710E+04
   0.875000E+00   0.233915E+03   0.106453E+04
   0.880000E+00   0.235645E+03   0.107199E+04
   0.885000E+00   0.237277E+03   0.107939E+04
   0.890000E+00   0.238995E+03   0.108692E+04
   0.895000E+00   0.240675E+03   0.109434E+04
   0.900000E+00   0.242338E+03   0.110175E+04
   0.905000E+00   0.244019E+03   0.110929E+04
   0.910000E+00   0.245723E+03   0.111675E+04
   0.915000E+00   0.247382E+03   0.112423E+04
   0.920000E+00   0.249094E+03   0.113177E+04
   0.925000E+00   0.250749E+03   0.113927E+04
   0.930000E+00   0.252426E+03   0.114679E+04
   0.935000E+00   0.254114E+03   0.115436E+04
   0.940000E+00   0.255852E+03   0.116190E+04
   0.945000E+00   0.257506E+03   0.116946E+04
   0.950000E+00   0.259188E+03   0.117701E+04
   0.955000E+00   0.260864E+03   0.118456E+04
   0.960000E+00   0.262573E+03   0.119217E+04
   0.965000E+00   0.264256E+03   0.119980E+04
   0.970000E+00   0.265921E+03   0.120740E+04
   0.975000E+00   0.267634E+03   0.121490E+04
   0.980000E+00   0.269322E+03   0.122253E+04
   0.985000E+00   0.271007E+03   0.123023E+04
   0.990000E+00   0.272758E+03   0.123782E+04
   0.995000E+00   0.274454E+03   0.124549E+04
   0.100000E+01   0.276165E+03   0.125316E+04
   0.100500E+01   0.277850E+03   0.126083E+04
   0.101000E+01   0.279550E+03   0.126851E+04
   0.101500E+01   0.281227E+03   0.127619E+04
   0.102000E+01   0.282888E+03   0.128380E+04
   0.102500E+01   0.284579E+03   0.129150E+04
   0.103000E+01   0.286241E+03   0.129918E+04
   0.103500E+01   0.287921E+03   0.130689E+04
   0.104000E+01   0.289531E+03   0.131466E+04
   0.104500E+01   0.291292E+03   0.132238E+04
   0.105000E+01   0.292921E+03   0.133014E+04
   0.105500E+01   0.294613E+03   0.133784E+04
   0.106000E+01   0.296288E+03   0.134560E+04
   0.106500E+01   0.297954E+03   0.135338E+04
   0.107000E+01   0.299687E+03   0.136111E+04
   0.107500E+01   0.301316E+03   0.136892E+04
   0.108000E+01   0.302972E+03   0.137664E+04
   0.108500E+01   0.304613E+03   0.138453E+04
   0.109000E+01   0.306361E+03   0.139232E+04
   0.109500E+01   0.308072E+03   0.140004E+04
   0.110000E+01   0.309683E+03   0.140787E+04
   0.110500E+01   0.311362E+03   0.141576E+04
   0.111000E+01   0.313030E+03   0.142350E+04
   0.111500E+01   0.314782E+03   0.143135E+04
   0.112000E+01   0.316503E+03   0.143921E+04
   0.112500E+01   0.318171E+03   0.144705E+04
   0.113000E+01   0.319934E+03   0.145488E+04
   0.113500E+01   0.321617E+03   0.146280E+04
   0.114000E+01   0.323317E+03   0.147066E+04
   0.114500E+01   0.325025E+03   0.147846E+04
   0.115000E+01   0.326689E+03   0.148636E+04
   0.115500E+01   0.328497E+03   0.149426E+04
   0.116000E+01   0.330184E+03   0.150222E+04
   0.116500E+01   0.331770E+03   0.151019E+04
   0.117000E+01   0.333568E+03   0.151798E+04
   0.117500E+01   0.335266E+03   0.152607E+04
   0.118000E+01   0.336973E+03   0.153405E+04
   0.118500E+01   0.338775E+03   0.154189E+04
   0.119000E+01   0.340453E+03   0.154989E+04
   0.119500E+01   0.342177E+03   0.155785E+04
   0.120000E+01   0.344007E+03   0.156586E+04
