   dentity  pressure  energy
   0.820000E+00   0.273241E+03   0.965979E+03
   0.830000E+00   0.280603E+03   0.981175E+03
   0.840000E+00   0.288087E+03   0.996448E+03
   0.850000E+00   0.295692E+03   0.101185E+04
   0.860000E+00   0.303427E+03   0.102734E+04
   0.870000E+00   0.311251E+03   0.104289E+04
   0.880000E+00   0.319195E+03   0.105849E+04
   0.890000E+00   0.327263E+03   0.107425E+04
   0.900000E+00   0.335466E+03   0.109012E+04
   0.910000E+00   0.343724E+03   0.110601E+04
   0.920000E+00   0.352130E+03   0.112203E+04
   0.930000E+00   0.360642E+03   0.113816E+04
   0.940000E+00   0.369239E+03   0.115432E+04
   0.950000E+00   0.377947E+03   0.117060E+04
   0.960000E+00   0.386775E+03   0.118701E+04
   0.970000E+00   0.395705E+03   0.120348E+04
   0.980000E+00   0.404720E+03   0.121999E+04
   0.990000E+00   0.413874E+03   0.123668E+04
   0.100000E+01   0.423108E+03   0.125340E+04
   0.101000E+01   0.432470E+03   0.127026E+04
   0.102000E+01   0.441906E+03   0.128720E+04
   0.103000E+01   0.451478E+03   0.130423E+04
   0.104000E+01   0.461118E+03   0.132134E+04
   0.105000E+01   0.470908E+03   0.133858E+04
   0.106000E+01   0.480792E+03   0.135594E+04
   0.107000E+01   0.490722E+03   0.137325E+04
   0.108000E+01   0.500832E+03   0.139082E+04
   0.109000E+01   0.510989E+03   0.140837E+04
   0.110000E+01   0.521277E+03   0.142609E+04
   0.111000E+01   0.531630E+03   0.144379E+04
   0.112000E+01   0.542084E+03   0.146169E+04
   0.113000E+01   0.552684E+03   0.147966E+04
   0.114000E+01   0.563333E+03   0.149770E+04
