7.998 10.460 0.436 1.644e+05 2.177e-01 1.271e-01 6.155e-02
7.586 10.405 0.419 1.959e+05 2.177e-01 1.419e-01 5.942e-02
7.194 10.350 0.402 2.337e+05 2.175e-01 1.572e-01 5.735e-02
6.823 10.297 0.386 2.790e+05 2.169e-01 1.741e-01 5.532e-02
6.471 10.243 0.370 3.335e+05 2.162e-01 1.907e-01 5.335e-02
6.138 10.191 0.355 3.988e+05 2.153e-01 2.087e-01 5.143e-02
5.821 10.140 0.340 4.774e+05 2.141e-01 2.274e-01 4.956e-02
5.521 10.090 0.326 5.719e+05 2.127e-01 2.467e-01 4.774e-02
5.236 10.041 0.313 6.856e+05 2.111e-01 2.666e-01 4.597e-02
4.966 9.993 0.300 8.224e+05 2.094e-01 2.869e-01 4.425e-02
4.710 9.948 0.287 9.872e+05 2.073e-01 3.087e-01 4.258e-02
4.467 9.903 0.275 1.186e+06 2.052e-01 3.303e-01 4.097e-02
4.236 9.861 0.263 1.426e+06 2.029e-01 3.531e-01 3.939e-02
4.018 9.821 0.252 1.716e+06 2.003e-01 3.765e-01 3.786e-02
3.811 9.782 0.241 2.067e+06 1.977e-01 3.999e-01 3.639e-02
3.614 9.746 0.231 2.491e+06 1.949e-01 4.241e-01 3.495e-02
3.428 9.713 0.221 3.004e+06 1.919e-01 4.488e-01 3.356e-02
3.251 9.682 0.211 3.624e+06 1.889e-01 4.736e-01 3.222e-02
3.083 9.654 0.202 4.376e+06 1.858e-01 4.986e-01 3.093e-02
2.924 9.629 0.194 5.288e+06 1.826e-01 5.237e-01 2.968e-02
2.773 9.608 0.185 6.394e+06 1.794e-01 5.492e-01 2.847e-02
2.630 9.589 0.177 7.736e+06 1.762e-01 5.739e-01 2.731e-02
2.495 9.575 0.170 9.368e+06 1.729e-01 5.990e-01 2.618e-02
2.366 9.564 0.163 1.135e+07 1.698e-01 6.234e-01 2.510e-02
2.244 9.557 0.156 1.377e+07 1.667e-01 6.472e-01 2.406e-02
