 dentity  pressure  energy
   0.128000E+01   0.723938E+03   0.176197E+04
   0.129000E+01   0.735600E+03   0.178147E+04
   0.130000E+01   0.747130E+03   0.180091E+04
   0.131000E+01   0.758929E+03   0.182070E+04
   0.132000E+01   0.770631E+03   0.184042E+04
   0.133000E+01   0.782408E+03   0.186020E+04
   0.134000E+01   0.794422E+03   0.188028E+04
   0.135000E+01   0.806397E+03   0.190014E+04
   0.136000E+01   0.818530E+03   0.192028E+04
   0.137000E+01   0.830855E+03   0.194067E+04
   0.138000E+01   0.843131E+03   0.196093E+04
   0.139000E+01   0.855428E+03   0.198125E+04
   0.140000E+01   0.867839E+03   0.200174E+04
