   dentity  pressure  energy
   0.640000E+00   0.155714E+03   0.702503E+03
   0.645000E+00   0.158526E+03   0.709237E+03
   0.650000E+00   0.161380E+03   0.716035E+03
   0.655000E+00   0.164250E+03   0.722827E+03
   0.660000E+00   0.167146E+03   0.729637E+03
   0.665000E+00   0.170074E+03   0.736481E+03
   0.670000E+00   0.173029E+03   0.743335E+03
   0.675000E+00   0.176021E+03   0.750233E+03
   0.680000E+00   0.179038E+03   0.757149E+03
   0.685000E+00   0.182062E+03   0.764042E+03
   0.690000E+00   0.185133E+03   0.771001E+03
   0.695000E+00   0.188231E+03   0.777979E+03
   0.700000E+00   0.191359E+03   0.784991E+03
   0.705000E+00   0.194497E+03   0.791982E+03
   0.710000E+00   0.197668E+03   0.799003E+03
   0.715000E+00   0.200885E+03   0.806108E+03
   0.720000E+00   0.204114E+03   0.813180E+03
   0.725000E+00   0.207367E+03   0.820283E+03
   0.730000E+00   0.210654E+03   0.827419E+03
   0.735000E+00   0.213948E+03   0.834523E+03
   0.740000E+00   0.217272E+03   0.841695E+03
   0.745000E+00   0.220644E+03   0.848909E+03
   0.750000E+00   0.224036E+03   0.856140E+03
   0.755000E+00   0.227435E+03   0.863358E+03
   0.760000E+00   0.230878E+03   0.870623E+03
   0.765000E+00   0.234361E+03   0.877947E+03
   0.770000E+00   0.237842E+03   0.885235E+03
   0.775000E+00   0.241361E+03   0.892586E+03
   0.780000E+00   0.244891E+03   0.899903E+03
   0.785000E+00   0.248466E+03   0.907284E+03
   0.790000E+00   0.252066E+03   0.914711E+03
   0.795000E+00   0.255678E+03   0.922132E+03
   0.800000E+00   0.259297E+03   0.929535E+03
   0.805000E+00   0.262967E+03   0.937014E+03
   0.810000E+00   0.266649E+03   0.944537E+03
   0.815000E+00   0.270346E+03   0.952037E+03
   0.820000E+00   0.274062E+03   0.959535E+03
   0.825000E+00   0.277809E+03   0.967105E+03
   0.830000E+00   0.281610E+03   0.974719E+03
   0.835000E+00   0.285392E+03   0.982294E+03
   0.840000E+00   0.289230E+03   0.989965E+03
   0.845000E+00   0.293054E+03   0.997551E+03
   0.850000E+00   0.296942E+03   0.100527E+04
   0.855000E+00   0.300835E+03   0.101295E+04
   0.860000E+00   0.304751E+03   0.102067E+04
   0.865000E+00   0.308702E+03   0.102840E+04
   0.870000E+00   0.312680E+03   0.103616E+04
   0.875000E+00   0.316678E+03   0.104397E+04
   0.880000E+00   0.320672E+03   0.105174E+04
   0.885000E+00   0.324725E+03   0.105956E+04
   0.890000E+00   0.328791E+03   0.106741E+04
   0.895000E+00   0.332917E+03   0.107536E+04
   0.900000E+00   0.337026E+03   0.108321E+04
   0.905000E+00   0.341157E+03   0.109112E+04
   0.910000E+00   0.345323E+03   0.109905E+04
   0.915000E+00   0.349518E+03   0.110704E+04
   0.920000E+00   0.353742E+03   0.111503E+04
   0.925000E+00   0.357982E+03   0.112305E+04
   0.930000E+00   0.362247E+03   0.113108E+04
   0.935000E+00   0.366567E+03   0.113919E+04
   0.940000E+00   0.370876E+03   0.114725E+04
   0.945000E+00   0.375213E+03   0.115533E+04
   0.950000E+00   0.379588E+03   0.116349E+04
   0.955000E+00   0.383972E+03   0.117164E+04
   0.960000E+00   0.388409E+03   0.117982E+04
   0.965000E+00   0.392835E+03   0.118802E+04
   0.970000E+00   0.397288E+03   0.119622E+04
   0.975000E+00   0.401766E+03   0.120445E+04
   0.980000E+00   0.406284E+03   0.121270E+04
   0.985000E+00   0.410849E+03   0.122108E+04
   0.990000E+00   0.415423E+03   0.122938E+04
   0.995000E+00   0.420004E+03   0.123771E+04
   0.100000E+01   0.424582E+03   0.124601E+04
   0.100500E+01   0.429236E+03   0.125440E+04
   0.101000E+01   0.433893E+03   0.126283E+04
   0.101500E+01   0.438599E+03   0.127130E+04
   0.102000E+01   0.443265E+03   0.127966E+04
   0.102500E+01   0.448022E+03   0.128820E+04
   0.103000E+01   0.452753E+03   0.129665E+04
   0.103500E+01   0.457560E+03   0.130524E+04
   0.104000E+01   0.462346E+03   0.131372E+04
   0.104500E+01   0.467120E+03   0.132228E+04
   0.105000E+01   0.471972E+03   0.133094E+04
   0.105500E+01   0.476750E+03   0.133947E+04
   0.106000E+01   0.481634E+03   0.134821E+04
   0.106500E+01   0.486404E+03   0.135683E+04
   0.107000E+01   0.491173E+03   0.136551E+04
   0.107500E+01   0.495900E+03   0.137412E+04
   0.108000E+01   0.500691E+03   0.138289E+04
   0.108500E+01   0.505522E+03   0.139173E+04
   0.109000E+01   0.510278E+03   0.140046E+04
   0.109500E+01   0.515063E+03   0.140921E+04
   0.110000E+01   0.519907E+03   0.141809E+04
   0.110500E+01   0.524699E+03   0.142683E+04
   0.111000E+01   0.529554E+03   0.143572E+04
   0.111500E+01   0.534347E+03   0.144460E+04
   0.112000E+01   0.539075E+03   0.145347E+04
   0.112500E+01   0.543833E+03   0.146242E+04
   0.113000E+01   0.548569E+03   0.147141E+04
   0.113500E+01   0.553302E+03   0.148029E+04
   0.114000E+01   0.558015E+03   0.148922E+04
