  density  pressure  energy
   0.640000E+00   0.164551E+03   0.741164E+03
   0.645000E+00   0.166495E+03   0.748243E+03
   0.650000E+00   0.168448E+03   0.755344E+03
   0.655000E+00   0.170405E+03   0.762448E+03
   0.660000E+00   0.172376E+03   0.769588E+03
   0.665000E+00   0.174349E+03   0.776713E+03
   0.670000E+00   0.176338E+03   0.783897E+03
   0.675000E+00   0.178325E+03   0.791057E+03
   0.680000E+00   0.180322E+03   0.798248E+03
   0.685000E+00   0.182324E+03   0.805460E+03
   0.690000E+00   0.184342E+03   0.812678E+03
   0.695000E+00   0.186356E+03   0.819903E+03
   0.700000E+00   0.188389E+03   0.827147E+03
   0.705000E+00   0.190419E+03   0.834411E+03
   0.710000E+00   0.192456E+03   0.841679E+03
   0.715000E+00   0.194505E+03   0.848970E+03
   0.720000E+00   0.196560E+03   0.856269E+03
   0.725000E+00   0.198627E+03   0.863594E+03
   0.730000E+00   0.200694E+03   0.870928E+03
   0.735000E+00   0.202769E+03   0.878274E+03
   0.740000E+00   0.204853E+03   0.885638E+03
   0.745000E+00   0.206943E+03   0.893012E+03
   0.750000E+00   0.209038E+03   0.900385E+03
   0.755000E+00   0.211143E+03   0.907803E+03
   0.760000E+00   0.213254E+03   0.915232E+03
   0.765000E+00   0.215376E+03   0.922651E+03
   0.770000E+00   0.217491E+03   0.930081E+03
   0.775000E+00   0.219626E+03   0.937546E+03
   0.780000E+00   0.221766E+03   0.945023E+03
   0.785000E+00   0.223911E+03   0.952514E+03
   0.790000E+00   0.226060E+03   0.960022E+03
   0.795000E+00   0.228222E+03   0.967519E+03
   0.800000E+00   0.230386E+03   0.975053E+03
   0.805000E+00   0.232560E+03   0.982603E+03
   0.810000E+00   0.234736E+03   0.990162E+03
   0.815000E+00   0.236922E+03   0.997710E+03
   0.820000E+00   0.239109E+03   0.100530E+04
   0.825000E+00   0.241304E+03   0.101289E+04
   0.830000E+00   0.243512E+03   0.102050E+04
   0.835000E+00   0.245725E+03   0.102813E+04
   0.840000E+00   0.247940E+03   0.103575E+04
   0.845000E+00   0.250165E+03   0.104340E+04
   0.850000E+00   0.252392E+03   0.105107E+04
   0.855000E+00   0.254631E+03   0.105874E+04
   0.860000E+00   0.256864E+03   0.106643E+04
   0.865000E+00   0.259121E+03   0.107413E+04
   0.870000E+00   0.261374E+03   0.108183E+04
   0.875000E+00   0.263637E+03   0.108956E+04
   0.880000E+00   0.265911E+03   0.109730E+04
   0.885000E+00   0.268178E+03   0.110505E+04
   0.890000E+00   0.270463E+03   0.111283E+04
   0.895000E+00   0.272745E+03   0.112059E+04
   0.900000E+00   0.275045E+03   0.112840E+04
   0.905000E+00   0.277339E+03   0.113620E+04
   0.910000E+00   0.279643E+03   0.114401E+04
   0.915000E+00   0.281957E+03   0.115184E+04
   0.920000E+00   0.284274E+03   0.115968E+04
   0.925000E+00   0.286597E+03   0.116753E+04
   0.930000E+00   0.288926E+03   0.117539E+04
   0.935000E+00   0.291258E+03   0.118328E+04
   0.940000E+00   0.293604E+03   0.119116E+04
   0.945000E+00   0.295950E+03   0.119908E+04
   0.950000E+00   0.298304E+03   0.120699E+04
   0.955000E+00   0.300645E+03   0.121492E+04
   0.960000E+00   0.303011E+03   0.122287E+04
   0.965000E+00   0.305365E+03   0.123081E+04
   0.970000E+00   0.307725E+03   0.123878E+04
   0.975000E+00   0.310099E+03   0.124675E+04
   0.980000E+00   0.312466E+03   0.125472E+04
   0.985000E+00   0.314853E+03   0.126275E+04
   0.990000E+00   0.317233E+03   0.127078E+04
   0.995000E+00   0.319626E+03   0.127879E+04
   0.100000E+01   0.322013E+03   0.128682E+04
   0.100500E+01   0.324425E+03   0.129488E+04
   0.101000E+01   0.326821E+03   0.130293E+04
   0.101500E+01   0.329225E+03   0.131101E+04
