7.705 10.422 0.424 1.860e+05 2.177e-01 1.378e-01 6.004e-02
7.311 10.367 0.407 2.215e+05 2.175e-01 1.526e-01 5.797e-02
6.937 10.314 0.391 2.640e+05 2.171e-01 1.689e-01 5.595e-02
6.583 10.261 0.375 3.149e+05 2.164e-01 1.856e-01 5.398e-02
6.246 10.209 0.360 3.759e+05 2.155e-01 2.030e-01 5.206e-02
5.927 10.157 0.345 4.491e+05 2.145e-01 2.207e-01 5.019e-02
5.623 10.107 0.331 5.370e+05 2.133e-01 2.396e-01 4.837e-02
5.336 10.058 0.318 6.426e+05 2.118e-01 2.591e-01 4.660e-02
5.063 10.011 0.304 7.695e+05 2.100e-01 2.796e-01 4.487e-02
4.804 9.965 0.292 9.220e+05 2.081e-01 3.006e-01 4.320e-02
4.558 9.921 0.279 1.106e+06 2.060e-01 3.223e-01 4.158e-02
4.325 9.878 0.268 1.327e+06 2.038e-01 3.444e-01 4.000e-02
4.104 9.837 0.256 1.593e+06 2.014e-01 3.671e-01 3.847e-02
3.894 9.798 0.246 1.915e+06 1.988e-01 3.903e-01 3.698e-02
3.695 9.762 0.235 2.304e+06 1.960e-01 4.144e-01 3.554e-02
3.506 9.727 0.225 2.773e+06 1.932e-01 4.382e-01 3.415e-02
3.327 9.696 0.215 3.340e+06 1.902e-01 4.630e-01 3.280e-02
3.156 9.667 0.206 4.025e+06 1.872e-01 4.877e-01 3.150e-02
2.995 9.641 0.198 4.854e+06 1.840e-01 5.126e-01 3.024e-02
2.842 9.618 0.189 5.858e+06 1.809e-01 5.375e-01 2.902e-02
2.696 9.598 0.181 7.074e+06 1.777e-01 5.623e-01 2.785e-02
2.559 9.582 0.173 8.550e+06 1.745e-01 5.871e-01 2.671e-02
2.428 9.569 0.166 1.034e+07 1.714e-01 6.113e-01 2.562e-02
2.304 9.561 0.159 1.251e+07 1.682e-01 6.355e-01 2.457e-02
2.186 9.556 0.153 1.516e+07 1.652e-01 6.586e-01 2.356e-02
2.074 9.556 0.146 1.837e+07 1.622e-01 6.812e-01 2.259e-02
1.968 9.560 0.140 2.228e+07 1.594e-01 7.025e-01 2.166e-02
1.867 9.569 0.135 2.704e+07 1.568e-01 7.228e-01 2.077e-02
1.772 9.582 0.129 3.284e+07 1.544e-01 7.413e-01 1.992e-02
1.681 9.601 0.124 3.991e+07 1.523e-01 7.585e-01 1.910e-02
1.595 9.626 0.119 4.853e+07 1.503e-01 7.740e-01 1.832e-02
1.514 9.655 0.115 5.903e+07 1.487e-01 7.870e-01 1.758e-02
1.436 9.691 0.111 7.182e+07 1.474e-01 7.981e-01 1.688e-02
1.363 9.733 0.107 8.738e+07 1.465e-01 8.067e-01 1.621e-02
1.293 9.780 0.103 1.063e+08 1.460e-01 8.125e-01 1.557e-02
1.227 9.834 0.100 1.292e+08 1.458e-01 8.156e-01 1.497e-02
1.164 9.894 0.097 1.569e+08 1.462e-01 8.157e-01 1.441e-02
1.105 9.961 0.094 1.903e+08 1.470e-01 8.129e-01 1.388e-02
1.048 10.033 0.091 2.304e+08 1.483e-01 8.066e-01 1.338e-02
0.994 10.112 0.088 2.783e+08 1.501e-01 7.972e-01 1.292e-02
0.944 10.198 0.086 3.351e+08 1.524e-01 7.847e-01 1.248e-02
0.895 10.289 0.084 4.019e+08 1.552e-01 7.688e-01 1.208e-02
