 dentity  pressure  energy
   0.128000E+01   0.691079E+03   0.174160E+04
   0.129000E+01   0.701350E+03   0.176106E+04
   0.130000E+01   0.711884E+03   0.178062E+04
   0.131000E+01   0.722721E+03   0.179979E+04
   0.132000E+01   0.733448E+03   0.181981E+04
   0.133000E+01   0.744582E+03   0.183926E+04
   0.134000E+01   0.755352E+03   0.185908E+04
   0.135000E+01   0.766857E+03   0.187888E+04
   0.136000E+01   0.778023E+03   0.189878E+04
   0.137000E+01   0.789665E+03   0.191846E+04
   0.138000E+01   0.801141E+03   0.193864E+04
   0.139000E+01   0.812625E+03   0.195875E+04
   0.140000E+01   0.824190E+03   0.197918E+04
