 dentity  pressure  energy
   0.530000E+00   0.595520E+02   0.483109E+03
   0.540000E+00   0.606886E+02   0.489695E+03
   0.550000E+00   0.618796E+02   0.496316E+03
   0.560000E+00   0.631233E+02   0.502930E+03
   0.570000E+00   0.644310E+02   0.509582E+03
   0.580000E+00   0.658654E+02   0.516398E+03
   0.590000E+00   0.673542E+02   0.523236E+03
   0.600000E+00   0.689038E+02   0.530094E+03
   0.610000E+00   0.704936E+02   0.536981E+03
   0.620000E+00   0.721511E+02   0.543884E+03
   0.630000E+00   0.739495E+02   0.550961E+03
   0.640000E+00   0.757981E+02   0.558037E+03
   0.650000E+00   0.776919E+02   0.565160E+03
   0.660000E+00   0.797754E+02   0.572463E+03
   0.670000E+00   0.817720E+02   0.579628E+03
   0.680000E+00   0.839408E+02   0.586975E+03
   0.690000E+00   0.861381E+02   0.594338E+03
   0.700000E+00   0.884000E+02   0.601730E+03
   0.710000E+00   0.906933E+02   0.609157E+03
   0.720000E+00   0.930686E+02   0.616614E+03
   0.730000E+00   0.955736E+02   0.624231E+03
   0.740000E+00   0.981754E+02   0.631881E+03
   0.750000E+00   0.100779E+03   0.639573E+03
   0.760000E+00   0.103577E+03   0.647420E+03
   0.770000E+00   0.106425E+03   0.655341E+03
   0.780000E+00   0.109549E+03   0.663570E+03
   0.790000E+00   0.112752E+03   0.671847E+03
   0.800000E+00   0.116013E+03   0.680157E+03
   0.810000E+00   0.119319E+03   0.688495E+03
   0.820000E+00   0.122801E+03   0.697000E+03
   0.830000E+00   0.126247E+03   0.705430E+03
   0.840000E+00   0.129848E+03   0.714021E+03
   0.850000E+00   0.133507E+03   0.722641E+03
   0.860000E+00   0.137106E+03   0.731159E+03
   0.870000E+00   0.140893E+03   0.739841E+03
   0.880000E+00   0.144723E+03   0.748586E+03
   0.890000E+00   0.148637E+03   0.757350E+03
   0.900000E+00   0.152598E+03   0.766158E+03
   0.910000E+00   0.156628E+03   0.775005E+03
   0.920000E+00   0.160682E+03   0.783897E+03
   0.930000E+00   0.164791E+03   0.792773E+03
   0.940000E+00   0.168989E+03   0.801749E+03
   0.950000E+00   0.173218E+03   0.810695E+03
   0.960000E+00   0.177513E+03   0.819733E+03
   0.970000E+00   0.182020E+03   0.828957E+03
   0.980000E+00   0.186392E+03   0.838044E+03
   0.990000E+00   0.190851E+03   0.847168E+03
   0.100000E+01   0.195515E+03   0.856512E+03
   0.101000E+01   0.200080E+03   0.865702E+03
   0.102000E+01   0.204720E+03   0.874938E+03
   0.103000E+01   0.209408E+03   0.884214E+03
   0.104000E+01   0.214290E+03   0.893680E+03
   0.105000E+01   0.219056E+03   0.903031E+03
   0.106000E+01   0.224058E+03   0.912574E+03
   0.107000E+01   0.228937E+03   0.921974E+03
   0.108000E+01   0.233903E+03   0.931438E+03
   0.109000E+01   0.239017E+03   0.941108E+03
   0.110000E+01   0.244077E+03   0.950633E+03
   0.111000E+01   0.249186E+03   0.960184E+03
   0.112000E+01   0.254382E+03   0.969770E+03
   0.113000E+01   0.259694E+03   0.979564E+03
   0.114000E+01   0.264968E+03   0.989241E+03
   0.115000E+01   0.270313E+03   0.998956E+03
   0.116000E+01   0.275805E+03   0.100888E+04
   0.117000E+01   0.281223E+03   0.101868E+04
   0.118000E+01   0.286745E+03   0.102854E+04
   0.119000E+01   0.292232E+03   0.103833E+04
   0.120000E+01   0.297800E+03   0.104820E+04
   0.121000E+01   0.303451E+03   0.105818E+04
   0.122000E+01   0.309245E+03   0.106832E+04
   0.123000E+01   0.315015E+03   0.107833E+04
   0.124000E+01   0.320806E+03   0.108835E+04
   0.125000E+01   0.326602E+03   0.109841E+04
   0.126000E+01   0.332299E+03   0.110836E+04
   0.127000E+01   0.336760E+03   0.111713E+04
   0.128000E+01   0.340832E+03   0.112558E+04
   0.129000E+01   0.344559E+03   0.113367E+04
   0.130000E+01   0.348090E+03   0.114162E+04
   0.131000E+01   0.351582E+03   0.114953E+04
   0.132000E+01   0.354962E+03   0.115732E+04
   0.133000E+01   0.358355E+03   0.116511E+04
   0.134000E+01   0.361591E+03   0.117274E+04
   0.135000E+01   0.364636E+03   0.118014E+04
   0.136000E+01   0.367866E+03   0.118784E+04
   0.137000E+01   0.370983E+03   0.119527E+04
   0.138000E+01   0.373988E+03   0.120270E+04
   0.139000E+01   0.377109E+03   0.121016E+04
   0.140000E+01   0.380250E+03   0.121773E+04
