 dentity  pressure  energy
   0.530000E+00   0.105619E+03   0.558421E+03
   0.540000E+00   0.111120E+03   0.571085E+03
   0.550000E+00   0.116798E+03   0.583833E+03
   0.560000E+00   0.121403E+03   0.594855E+03
   0.570000E+00   0.123619E+03   0.602178E+03
   0.580000E+00   0.125873E+03   0.609507E+03
   0.590000E+00   0.128162E+03   0.616852E+03
   0.600000E+00   0.130442E+03   0.624241E+03
   0.610000E+00   0.132762E+03   0.631642E+03
   0.620000E+00   0.135075E+03   0.639064E+03
   0.630000E+00   0.137445E+03   0.646535E+03
   0.640000E+00   0.139801E+03   0.654038E+03
   0.650000E+00   0.142352E+03   0.661696E+03
   0.660000E+00   0.144780E+03   0.669232E+03
   0.670000E+00   0.147261E+03   0.676822E+03
   0.680000E+00   0.149873E+03   0.684563E+03
   0.690000E+00   0.152468E+03   0.692178E+03
   0.700000E+00   0.155160E+03   0.699980E+03
   0.710000E+00   0.157883E+03   0.707832E+03
   0.720000E+00   0.160631E+03   0.715678E+03
   0.730000E+00   0.163487E+03   0.723550E+03
   0.740000E+00   0.166356E+03   0.731465E+03
   0.750000E+00   0.169248E+03   0.739436E+03
   0.760000E+00   0.172165E+03   0.747388E+03
   0.770000E+00   0.175190E+03   0.755369E+03
   0.780000E+00   0.178321E+03   0.763575E+03
   0.790000E+00   0.181359E+03   0.771626E+03
   0.800000E+00   0.184582E+03   0.779862E+03
   0.810000E+00   0.187896E+03   0.788127E+03
   0.820000E+00   0.191054E+03   0.796234E+03
   0.830000E+00   0.194430E+03   0.804596E+03
   0.840000E+00   0.197794E+03   0.812907E+03
   0.850000E+00   0.201215E+03   0.821330E+03
   0.860000E+00   0.204699E+03   0.829730E+03
   0.870000E+00   0.208390E+03   0.838377E+03
   0.880000E+00   0.211742E+03   0.846646E+03
   0.890000E+00   0.215138E+03   0.854943E+03
   0.900000E+00   0.218417E+03   0.863159E+03
   0.910000E+00   0.221639E+03   0.871334E+03
   0.920000E+00   0.224965E+03   0.879529E+03
   0.930000E+00   0.228275E+03   0.887818E+03
   0.940000E+00   0.231691E+03   0.896053E+03
   0.950000E+00   0.235068E+03   0.904336E+03
   0.960000E+00   0.238155E+03   0.912336E+03
   0.970000E+00   0.240837E+03   0.919950E+03
   0.980000E+00   0.243259E+03   0.927243E+03
   0.990000E+00   0.245638E+03   0.934538E+03
   0.100000E+01   0.247661E+03   0.941431E+03
   0.101000E+01   0.249990E+03   0.948517E+03
   0.102000E+01   0.252164E+03   0.955523E+03
   0.103000E+01   0.254306E+03   0.962526E+03
   0.104000E+01   0.256546E+03   0.969483E+03
   0.105000E+01   0.258734E+03   0.976522E+03
   0.106000E+01   0.260996E+03   0.983478E+03
   0.107000E+01   0.263342E+03   0.990520E+03
   0.108000E+01   0.265680E+03   0.997616E+03
   0.109000E+01   0.267938E+03   0.100452E+04
   0.110000E+01   0.270446E+03   0.101171E+04
   0.111000E+01   0.272712E+03   0.101862E+04
   0.112000E+01   0.275212E+03   0.102562E+04
   0.113000E+01   0.277887E+03   0.103294E+04
   0.114000E+01   0.280538E+03   0.104008E+04
   0.115000E+01   0.283129E+03   0.104727E+04
   0.116000E+01   0.285726E+03   0.105439E+04
   0.117000E+01   0.288494E+03   0.106176E+04
   0.118000E+01   0.291152E+03   0.106891E+04
   0.119000E+01   0.294086E+03   0.107627E+04
   0.120000E+01   0.296968E+03   0.108368E+04
   0.121000E+01   0.299810E+03   0.109094E+04
   0.122000E+01   0.302766E+03   0.109833E+04
   0.123000E+01   0.305790E+03   0.110583E+04
   0.124000E+01   0.308843E+03   0.111317E+04
   0.125000E+01   0.311901E+03   0.112067E+04
   0.126000E+01   0.314967E+03   0.112813E+04
   0.127000E+01   0.318153E+03   0.113561E+04
   0.128000E+01   0.321367E+03   0.114336E+04
   0.129000E+01   0.324491E+03   0.115067E+04
   0.130000E+01   0.327776E+03   0.115846E+04
   0.131000E+01   0.331055E+03   0.116603E+04
   0.132000E+01   0.334532E+03   0.117375E+04
   0.133000E+01   0.337811E+03   0.118134E+04
   0.134000E+01   0.341344E+03   0.118919E+04
   0.135000E+01   0.344625E+03   0.119677E+04
