   density  pressure  energy
   0.640000E+00   0.858664E+02   0.680629E+03
   0.645000E+00   0.867518E+02   0.686623E+03
   0.650000E+00   0.876437E+02   0.692620E+03
   0.655000E+00   0.885438E+02   0.698643E+03
   0.660000E+00   0.894503E+02   0.704661E+03
   0.665000E+00   0.903615E+02   0.710677E+03
   0.670000E+00   0.912775E+02   0.716680E+03
   0.675000E+00   0.922036E+02   0.722705E+03
   0.680000E+00   0.931410E+02   0.728784E+03
   0.685000E+00   0.940776E+02   0.734797E+03
   0.690000E+00   0.950252E+02   0.740867E+03
   0.695000E+00   0.959794E+02   0.746922E+03
   0.700000E+00   0.969434E+02   0.753010E+03
   0.705000E+00   0.979067E+02   0.759051E+03
   0.710000E+00   0.988810E+02   0.765129E+03
   0.715000E+00   0.998664E+02   0.771247E+03
   0.720000E+00   0.100858E+03   0.777356E+03
   0.725000E+00   0.101853E+03   0.783448E+03
   0.730000E+00   0.102853E+03   0.789529E+03
   0.735000E+00   0.103863E+03   0.795667E+03
   0.740000E+00   0.104881E+03   0.801789E+03
   0.745000E+00   0.105901E+03   0.807890E+03
   0.750000E+00   0.106935E+03   0.814054E+03
   0.755000E+00   0.107971E+03   0.820188E+03
   0.760000E+00   0.109013E+03   0.826326E+03
   0.765000E+00   0.110064E+03   0.832485E+03
   0.770000E+00   0.111128E+03   0.838681E+03
   0.775000E+00   0.112192E+03   0.844848E+03
   0.780000E+00   0.113263E+03   0.851018E+03
   0.785000E+00   0.114341E+03   0.857201E+03
   0.790000E+00   0.115421E+03   0.863367E+03
   0.795000E+00   0.116519E+03   0.869590E+03
   0.800000E+00   0.117613E+03   0.875774E+03
   0.805000E+00   0.118726E+03   0.882022E+03
   0.810000E+00   0.119831E+03   0.888191E+03
   0.815000E+00   0.120957E+03   0.894470E+03
   0.820000E+00   0.122082E+03   0.900720E+03
   0.825000E+00   0.123207E+03   0.906905E+03
   0.830000E+00   0.124354E+03   0.913204E+03
   0.835000E+00   0.125497E+03   0.919445E+03
   0.840000E+00   0.126648E+03   0.925690E+03
   0.845000E+00   0.127801E+03   0.931929E+03
   0.850000E+00   0.128976E+03   0.938246E+03
   0.855000E+00   0.130145E+03   0.944524E+03
   0.860000E+00   0.131326E+03   0.950820E+03
   0.865000E+00   0.132512E+03   0.957110E+03
   0.870000E+00   0.133701E+03   0.963409E+03
   0.875000E+00   0.134899E+03   0.969719E+03
   0.880000E+00   0.136098E+03   0.975994E+03
   0.885000E+00   0.137305E+03   0.982301E+03
   0.890000E+00   0.138532E+03   0.988669E+03
   0.895000E+00   0.139754E+03   0.995005E+03
   0.900000E+00   0.140976E+03   0.100132E+04
   0.905000E+00   0.142220E+03   0.100771E+04
   0.910000E+00   0.143453E+03   0.101403E+04
   0.915000E+00   0.144708E+03   0.102041E+04
   0.920000E+00   0.145967E+03   0.102680E+04
   0.925000E+00   0.147221E+03   0.103316E+04
   0.930000E+00   0.148494E+03   0.103956E+04
   0.935000E+00   0.149761E+03   0.104591E+04
   0.940000E+00   0.151047E+03   0.105236E+04
   0.945000E+00   0.152328E+03   0.105873E+04
   0.950000E+00   0.153619E+03   0.106513E+04
   0.955000E+00   0.154917E+03   0.107156E+04
   0.960000E+00   0.156230E+03   0.107802E+04
   0.965000E+00   0.157542E+03   0.108445E+04
   0.970000E+00   0.158854E+03   0.109090E+04
   0.975000E+00   0.160176E+03   0.109732E+04
   0.980000E+00   0.161497E+03   0.110376E+04
   0.985000E+00   0.162836E+03   0.111024E+04
   0.990000E+00   0.164175E+03   0.111669E+04
   0.995000E+00   0.165517E+03   0.112314E+04
   0.100000E+01   0.166877E+03   0.112966E+04
   0.100500E+01   0.168229E+03   0.113612E+04
   0.101000E+01   0.169586E+03   0.114257E+04
   0.101500E+01   0.170971E+03   0.114915E+04
   0.102000E+01   0.172348E+03   0.115565E+04
   0.102500E+01   0.173729E+03   0.116215E+04
   0.103000E+01   0.175121E+03   0.116869E+04
   0.103500E+01   0.176519E+03   0.117522E+04
   0.104000E+01   0.177902E+03   0.118170E+04
   0.104500E+01   0.179323E+03   0.118828E+04
   0.105000E+01   0.180722E+03   0.119476E+04
   0.105500E+01   0.182138E+03   0.120134E+04
   0.106000E+01   0.183574E+03   0.120797E+04
   0.106500E+01   0.184997E+03   0.121452E+04
   0.107000E+01   0.186414E+03   0.122103E+04
   0.107500E+01   0.187861E+03   0.122763E+04
   0.108000E+01   0.189299E+03   0.123422E+04
   0.108500E+01   0.190750E+03   0.124085E+04
   0.109000E+01   0.192199E+03   0.124744E+04
   0.109500E+01   0.193654E+03   0.125405E+04
   0.110000E+01   0.195107E+03   0.126061E+04
   0.110500E+01   0.196587E+03   0.126730E+04
   0.111000E+01   0.198037E+03   0.127382E+04
   0.111500E+01   0.199530E+03   0.128057E+04
   0.112000E+01   0.201004E+03   0.128717E+04
   0.112500E+01   0.202493E+03   0.129383E+04
   0.113000E+01   0.203978E+03   0.130047E+04
   0.113500E+01   0.205459E+03   0.130707E+04
   0.114000E+01   0.206968E+03   0.131381E+04
   0.114500E+01   0.208467E+03   0.132048E+04
   0.115000E+01   0.209965E+03   0.132708E+04
   0.115500E+01   0.211491E+03   0.133385E+04
   0.116000E+01   0.212997E+03   0.134048E+04
   0.116500E+01   0.214523E+03   0.134722E+04
   0.117000E+01   0.216056E+03   0.135395E+04
   0.117500E+01   0.217571E+03   0.136063E+04
   0.118000E+01   0.219102E+03   0.136730E+04
   0.118500E+01   0.220642E+03   0.137406E+04
   0.119000E+01   0.222197E+03   0.138081E+04
   0.119500E+01   0.223752E+03   0.138758E+04
   0.120000E+01   0.225264E+03   0.139435E+04
