   dentity  pressure  energy
   0.820000E+00   0.273516E+03   0.965969E+03
   0.830000E+00   0.281111E+03   0.981189E+03
   0.840000E+00   0.288831E+03   0.996494E+03
   0.850000E+00   0.296631E+03   0.101190E+04
   0.860000E+00   0.304543E+03   0.102736E+04
   0.870000E+00   0.312576E+03   0.104296E+04
   0.880000E+00   0.320694E+03   0.105860E+04
   0.890000E+00   0.328936E+03   0.107435E+04
   0.900000E+00   0.337267E+03   0.109022E+04
   0.910000E+00   0.345723E+03   0.110617E+04
   0.920000E+00   0.354240E+03   0.112217E+04
   0.930000E+00   0.362908E+03   0.113833E+04
   0.940000E+00   0.371642E+03   0.115452E+04
   0.950000E+00   0.380507E+03   0.117084E+04
   0.960000E+00   0.389468E+03   0.118728E+04
   0.970000E+00   0.398524E+03   0.120376E+04
   0.980000E+00   0.407668E+03   0.122033E+04
   0.990000E+00   0.416937E+03   0.123702E+04
   0.100000E+01   0.426278E+03   0.125377E+04
   0.101000E+01   0.435795E+03   0.127073E+04
   0.102000E+01   0.445318E+03   0.128765E+04
   0.103000E+01   0.454988E+03   0.130471E+04
   0.104000E+01   0.464765E+03   0.132189E+04
   0.105000E+01   0.474641E+03   0.133915E+04
   0.106000E+01   0.484644E+03   0.135652E+04
   0.107000E+01   0.494699E+03   0.137393E+04
   0.108000E+01   0.504893E+03   0.139149E+04
   0.109000E+01   0.515121E+03   0.140907E+04
   0.110000E+01   0.525506E+03   0.142679E+04
   0.111000E+01   0.536010E+03   0.144469E+04
   0.112000E+01   0.546591E+03   0.146264E+04
   0.113000E+01   0.557262E+03   0.148064E+04
   0.114000E+01   0.568052E+03   0.149872E+04
