 dentity  pressure  energy
   0.129000E+01   0.791935E+03   0.185483E+04
   0.130000E+01   0.804056E+03   0.187594E+04
   0.131000E+01   0.816270E+03   0.189680E+04
   0.132000E+01   0.828804E+03   0.191797E+04
   0.133000E+01   0.841396E+03   0.193886E+04
   0.134000E+01   0.854089E+03   0.195998E+04
   0.135000E+01   0.867121E+03   0.198137E+04
   0.136000E+01   0.879715E+03   0.200286E+04
   0.137000E+01   0.892592E+03   0.202430E+04
   0.138000E+01   0.905496E+03   0.204610E+04
   0.139000E+01   0.918955E+03   0.206786E+04
   0.140000E+01   0.931938E+03   0.208947E+04
