   density  pressure  energy
   0.640000E+00   0.135901E+03   0.733100E+03
   0.645000E+00   0.137228E+03   0.739903E+03
   0.650000E+00   0.138563E+03   0.746729E+03
   0.655000E+00   0.139894E+03   0.753538E+03
   0.660000E+00   0.141236E+03   0.760363E+03
   0.665000E+00   0.142579E+03   0.767196E+03
   0.670000E+00   0.143918E+03   0.774017E+03
   0.675000E+00   0.145267E+03   0.780892E+03
   0.680000E+00   0.146633E+03   0.787744E+03
   0.685000E+00   0.147981E+03   0.794630E+03
   0.690000E+00   0.149347E+03   0.801522E+03
   0.695000E+00   0.150702E+03   0.808416E+03
   0.700000E+00   0.152077E+03   0.815303E+03
   0.705000E+00   0.153451E+03   0.822218E+03
   0.710000E+00   0.154830E+03   0.829146E+03
   0.715000E+00   0.156209E+03   0.836091E+03
   0.720000E+00   0.157601E+03   0.843055E+03
   0.725000E+00   0.158982E+03   0.850010E+03
   0.730000E+00   0.160373E+03   0.856970E+03
   0.735000E+00   0.161775E+03   0.863922E+03
   0.740000E+00   0.163170E+03   0.870890E+03
   0.745000E+00   0.164583E+03   0.877881E+03
   0.750000E+00   0.165985E+03   0.884894E+03
   0.755000E+00   0.167393E+03   0.891896E+03
   0.760000E+00   0.168811E+03   0.898942E+03
   0.765000E+00   0.170233E+03   0.905936E+03
   0.770000E+00   0.171649E+03   0.912984E+03
   0.775000E+00   0.173071E+03   0.920062E+03
   0.780000E+00   0.174492E+03   0.927134E+03
   0.785000E+00   0.175926E+03   0.934187E+03
   0.790000E+00   0.177368E+03   0.941235E+03
   0.795000E+00   0.178806E+03   0.948323E+03
   0.800000E+00   0.180243E+03   0.955397E+03
   0.805000E+00   0.181686E+03   0.962534E+03
   0.810000E+00   0.183143E+03   0.969611E+03
   0.815000E+00   0.184602E+03   0.976787E+03
   0.820000E+00   0.186045E+03   0.983901E+03
   0.825000E+00   0.187522E+03   0.991001E+03
   0.830000E+00   0.188977E+03   0.998160E+03
   0.835000E+00   0.190414E+03   0.100532E+04
   0.840000E+00   0.191785E+03   0.101251E+04
   0.845000E+00   0.193105E+03   0.101963E+04
   0.850000E+00   0.194393E+03   0.102686E+04
   0.855000E+00   0.195664E+03   0.103401E+04
   0.860000E+00   0.196916E+03   0.104124E+04
   0.865000E+00   0.198164E+03   0.104840E+04
   0.870000E+00   0.199393E+03   0.105563E+04
   0.875000E+00   0.200615E+03   0.106283E+04
   0.880000E+00   0.201839E+03   0.107008E+04
   0.885000E+00   0.203051E+03   0.107734E+04
   0.890000E+00   0.204243E+03   0.108454E+04
   0.895000E+00   0.205453E+03   0.109181E+04
   0.900000E+00   0.206649E+03   0.109905E+04
   0.905000E+00   0.207840E+03   0.110633E+04
   0.910000E+00   0.209026E+03   0.111352E+04
   0.915000E+00   0.210216E+03   0.112084E+04
   0.920000E+00   0.211403E+03   0.112811E+04
   0.925000E+00   0.212562E+03   0.113542E+04
   0.930000E+00   0.213757E+03   0.114274E+04
   0.935000E+00   0.214923E+03   0.115001E+04
   0.940000E+00   0.216082E+03   0.115728E+04
   0.945000E+00   0.217271E+03   0.116456E+04
   0.950000E+00   0.218434E+03   0.117191E+04
   0.955000E+00   0.219589E+03   0.117927E+04
   0.960000E+00   0.220760E+03   0.118660E+04
   0.965000E+00   0.221928E+03   0.119388E+04
   0.970000E+00   0.223078E+03   0.120115E+04
   0.975000E+00   0.224240E+03   0.120859E+04
   0.980000E+00   0.225418E+03   0.121588E+04
   0.985000E+00   0.226564E+03   0.122324E+04
   0.990000E+00   0.227720E+03   0.123062E+04
   0.995000E+00   0.228879E+03   0.123796E+04
   0.100000E+01   0.230061E+03   0.124539E+04
   0.100500E+01   0.231177E+03   0.125275E+04
   0.101000E+01   0.232359E+03   0.126018E+04
   0.101500E+01   0.233505E+03   0.126759E+04
   0.102000E+01   0.234675E+03   0.127496E+04
   0.102500E+01   0.235828E+03   0.128235E+04
   0.103000E+01   0.236995E+03   0.128975E+04
   0.103500E+01   0.238146E+03   0.129716E+04
