269.153 10.610 1.474 1.021e+02 5.550e-02 7.714e-01 2.050e-01
257.632 10.666 1.478 1.055e+02 5.660e-02 7.490e-01 2.045e-01
246.604 10.722 1.482 1.091e+02 5.778e-02 7.257e-01 2.040e-01
236.048 10.779 1.485 1.130e+02 5.899e-02 7.024e-01 2.034e-01
225.944 10.837 1.489 1.171e+02 6.024e-02 6.793e-01 2.028e-01
216.272 10.894 1.492 1.215e+02 6.154e-02 6.554e-01 2.021e-01
207.014 10.951 1.495 1.261e+02 6.285e-02 6.320e-01 2.015e-01
198.153 11.007 1.498 1.310e+02 6.420e-02 6.084e-01 2.008e-01
189.671 11.062 1.500 1.360e+02 6.558e-02 5.848e-01 2.002e-01
181.552 11.117 1.503 1.413e+02 6.696e-02 5.618e-01 1.995e-01
173.780 11.170 1.505 1.468e+02 6.840e-02 5.381e-01 1.988e-01
166.341 11.223 1.506 1.525e+02 6.984e-02 5.153e-01 1.981e-01
159.221 11.275 1.508 1.586e+02 7.130e-02 4.926e-01 1.974e-01
152.405 11.326 1.509 1.650e+02 7.279e-02 4.701e-01 1.967e-01
145.881 11.376 1.510 1.716e+02 7.431e-02 4.480e-01 1.959e-01
139.637 11.424 1.510 1.787e+02 7.587e-02 4.254e-01 1.952e-01
133.660 11.472 1.511 1.861e+02 7.742e-02 4.041e-01 1.944e-01
127.938 11.518 1.510 1.939e+02 7.902e-02 3.825e-01 1.936e-01
122.462 11.563 1.510 2.022e+02 8.064e-02 3.615e-01 1.927e-01
117.220 11.606 1.509 2.110e+02 8.230e-02 3.404e-01 1.919e-01
112.202 11.648 1.507 2.203e+02 8.397e-02 3.201e-01 1.910e-01
107.399 11.689 1.505 2.303e+02 8.564e-02 3.008e-01 1.900e-01
102.802 11.727 1.502 2.410e+02 8.740e-02 2.809e-01 1.891e-01
98.401 11.764 1.499 2.525e+02 8.915e-02 2.621e-01 1.881e-01
94.189 11.799 1.495 2.649e+02 9.094e-02 2.437e-01 1.870e-01
90.157 11.832 1.491 2.783e+02 9.276e-02 2.260e-01 1.859e-01
86.298 11.862 1.485 2.929e+02 9.465e-02 2.083e-01 1.848e-01
82.604 11.891 1.479 3.089e+02 9.653e-02 1.922e-01 1.836e-01
