 dentity  pressure  energy
   0.840000E+00   0.113716E+03   0.705771E+03
   0.850000E+00   0.116987E+03   0.713994E+03
   0.860000E+00   0.120303E+03   0.722259E+03
   0.870000E+00   0.123794E+03   0.730698E+03
   0.880000E+00   0.127229E+03   0.739021E+03
   0.890000E+00   0.130831E+03   0.747564E+03
   0.900000E+00   0.134382E+03   0.755931E+03
   0.910000E+00   0.138074E+03   0.764514E+03
   0.920000E+00   0.141719E+03   0.772962E+03
   0.930000E+00   0.145557E+03   0.781604E+03
   0.940000E+00   0.149426E+03   0.790278E+03
   0.950000E+00   0.153242E+03   0.798826E+03
   0.960000E+00   0.157216E+03   0.807570E+03
   0.970000E+00   0.161261E+03   0.816340E+03
   0.980000E+00   0.165352E+03   0.825141E+03
   0.990000E+00   0.169378E+03   0.833831E+03
   0.100000E+01   0.173567E+03   0.842686E+03
   0.101000E+01   0.177811E+03   0.851605E+03
   0.102000E+01   0.182114E+03   0.860527E+03
   0.103000E+01   0.186465E+03   0.869489E+03
   0.104000E+01   0.190855E+03   0.878496E+03
   0.105000E+01   0.195321E+03   0.887555E+03
   0.106000E+01   0.199828E+03   0.896603E+03
   0.107000E+01   0.204368E+03   0.905724E+03
   0.108000E+01   0.208840E+03   0.914690E+03
   0.109000E+01   0.213498E+03   0.923858E+03
   0.110000E+01   0.218230E+03   0.933074E+03
   0.111000E+01   0.222975E+03   0.942318E+03
   0.112000E+01   0.227787E+03   0.951557E+03
   0.113000E+01   0.232623E+03   0.960843E+03
   0.114000E+01   0.237558E+03   0.970209E+03
   0.115000E+01   0.242520E+03   0.979578E+03
   0.116000E+01   0.247511E+03   0.988982E+03
   0.117000E+01   0.252426E+03   0.998232E+03
   0.118000E+01   0.257541E+03   0.100771E+04
   0.119000E+01   0.262692E+03   0.101724E+04
   0.120000E+01   0.267885E+03   0.102675E+04
   0.121000E+01   0.273004E+03   0.103618E+04
   0.122000E+01   0.278318E+03   0.104580E+04
   0.123000E+01   0.283630E+03   0.105542E+04
   0.124000E+01   0.289018E+03   0.106509E+04
   0.125000E+01   0.294316E+03   0.107461E+04
   0.126000E+01   0.299799E+03   0.108433E+04
   0.127000E+01   0.304962E+03   0.109372E+04
   0.128000E+01   0.309198E+03   0.110227E+04
   0.129000E+01   0.312763E+03   0.111025E+04
   0.130000E+01   0.316208E+03   0.111805E+04
   0.131000E+01   0.319591E+03   0.112590E+04
   0.132000E+01   0.322710E+03   0.113340E+04
   0.133000E+01   0.325743E+03   0.114090E+04
   0.134000E+01   0.328894E+03   0.114841E+04
   0.135000E+01   0.331807E+03   0.115573E+04
   0.136000E+01   0.334603E+03   0.116291E+04
   0.137000E+01   0.337576E+03   0.117030E+04
   0.138000E+01   0.340517E+03   0.117763E+04
   0.139000E+01   0.343318E+03   0.118483E+04
   0.140000E+01   0.346142E+03   0.119204E+04
